txDigest;day;month;year;sender;nftId;nameRecordIds;labels;totalSui
3iDUm86LXEcH5i3emjwk2QaQT6FMoUNUvyqCJEgeBQP1;7;11;2023;0x6db87e3f850d5742da52d163fa3d1fda44884ec958733cd488e79e8ed844d493;0x35b2300cf37822323adc3ed4fc11aff116846a94a7378d48ddd2ec064ca984c6;0xfc1610bb5291dbe9822cceca4ea9de8a4db2153c7ee84720ef4187e9c08ab3c6;lukas.sui;20
FrjvacUy39Cv6Fej7K9s3ZnKxgKvfdR2MGo2f4rHd7Rv;7;11;2023;0x770308d6e7326100405efaaaf0e33df68521053bc68faf56523d1d386a2f92de;0x79aee18a1b4695a16652f0f97b262e56f027210389be93bc3c3c6ee89c85dcfa;0xc99d25b52a031c97d284bc972f56bfc5e9239b7aebe6a77e5c4986694a8c5241;slipstream.sui;20
6r4xxvp9objpC4spTjq7mS77z2ztwYzennAx6dKVfbnf;5;11;2023;0x7f1a8969474babee5f3fe79cf0df05e922033bae63d247b9561620345f5652d7;0x0046017d4d6cb56a53d7eda58908fda6664debb8d3287b4e11b4ba99f391b46f;0xec219a733419c58f1648d936302b2514333f99dff0419a38a7f45c4983c51ad8;mizqt.sui;20
FoUTpZm5ZVGjxcLo7FdznruUREa4RDAjxnq41xjUPLoV;4;11;2023;0xbd9d2f9a6b82330c94d513c9b3f64a7e0d0880d4593a0662de93badd461a0b5f;0x34ec555b653dffcf59ddbea6c9f3d64d66395f0424d974961120eb0cd0afe12c;0x69751d1d7ca1881b2fec409a1536bcef130ad534da65e8c99e6b08e647bf71ca;006.sui;500
EEjfQyMkugpRDPxfYgMX1J9YNirXwYj9oN2LrH58rGWA;4;11;2023;0xbd9d2f9a6b82330c94d513c9b3f64a7e0d0880d4593a0662de93badd461a0b5f;0x839d5651a95dbce7f4833f278cffc8edf28024b2a29f846794b28bbd8ca325a1;0x72696aa6203320ef6125eecff6e5a8d05bce03e3e81f3110968d086859a064b3;002.sui;500
6ksHA3dnwK52CfwHADXYWW6PtSJVRTK8jfSPnv2Wsuq5;4;11;2023;0x6c64bd68fc62c276165f1bd751d9353711ce130d3c3cf4230fca8bfce985920a;0xcd5c0b05788307c2d5ba57f9aeb97949efbb67e9daa7f82aede35f0564a4eaf5;0xb71dafc4d91dd111ada0a587b4c56e1c13a996dda40e830ce051bf02f49ad180;planethum.sui;20
96UiX5CEydZ3W9jNifUEFwXZh6eF1rRM8Thz1m2A9TEY;4;11;2023;0x03f6cc9f189f9528eadd9de38edeaad581f5204e3280945263200a1e3f488001;0x2c3870616c8b9d785429f9bd02eb7135f29593af6261d9ab80815206bfba535f;0x76757411ecbdf36d02b9aa1ec3d6cee4d44440b21073e991a74d03402c594efb;osiriscrypto.sui;20
9Ag7b71DZaHCNnZTZh65rnTYy6rY3vJ2RH9X598daXte;3;11;2023;0x6b9dc5697eca0933209d7cf871c1d0e3f707cc1eccf13717e54a79330d38aa9d;0x33bd2315cf54f984403d8f3263980726851ab3a9b28326d3e932a14a69b8912b;0x7c8c54ef5ce2a752d07c00987918dc1393cb917835531ca1648c0f6fe456e4d4;fisidi.sui;20
An8M3PMLvKXSjYHK5y1Fr2aD1eEJJrqjJbgNEabaKMni;3;11;2023;0xefde7a8baaaef681d8ab2c281e539b655981814b00b06726c1f23d6a0e4e6b8e;;;;0
B7RG6UVeMcarUtz3apE6ZSjk6F42Cwx478DcyNLTfvzh;2;11;2023;0x8b8c4d8cc76530484bb8e650b26b415c248d7ab431c911f312814d104aa388f0;0x7144ee37002eb33b258dc6f870ee2da7b0980cfff147177a3dea6685119624f8;0x4d46e100c5320a0dfc4074e1426e11df53befa6b0f0f467003ce2580b4392c29;fyndrac.sui;20
D8tQRu3X5FuVvH1tKEowzsRHfopPREk6Ka9o95Denbj6;2;11;2023;0x5b5b9c7678d4008eb30621b47b9a83c8d184543140d388aef8d71d6a1a945a12;0xf99b3b3e61599118cbdc2985f0d2fa543b6ab07a737d7e7936e9b941ffda1c9d;0x61439ea7c524b171ba79126506a59cfa36255ebb12f0d1d4f2ac40d171f7c81f;gemwallet.sui;20
GaTCfmXUDTvffVM8DZ87njaEjTJWgx9tuxee7r5U53Fx;2;11;2023;0x86355341ac66dd4884db65dde267579507532ab147f84bd904e2dbc67d8f9654;0x5f5d6ce17b67cfc9fe6b7df15d6a4318dd7e2b21755d61d8b48285290e55acdc;0x95b6b5ee0eeb4c1d2189f8c86273229f61933f281cd89160f8d5232dec7fb540;russian.sui;20
5M6QVFoGqy1AhM3gSBtG4YqCyNYJFST1BWacN5N92gAX;1;11;2023;0xd742c233f6eb5f73de2735f6146629eab55bef6a20024562d84eead51b559ed4;0xc0bf66543a8a8804694bc6350567de80f2d369e4e51bec3c783577570e051d58;0xd3dd3b28cccc68003c350b00f2b2c62b9705a2e553c943edbfe6aff9156f5e3a;yogalegends.sui;20
Bo2qscB3Vvd4Tputpje7PyhtSuBS7yTCFx8N7VpQ5JUG;1;11;2023;0xa11f7adb00a2dba70559e4cb23a24e4d72251ea3d47ca35d13741d2c4676713e;0x6156f16a3900fdd31c13f1924d06807bd648487e8f820981ee00e81e21cd4c66;0x9a6faafed2ba8229c93b24e0180b0ee11c5b81d95e08b3fedb3fc3a0393c376c;wowcrypto.sui;20
C36jr7wg2DEuxfKGDPEm9jKUnXdozDur9hr2VpvALreP;1;11;2023;0xc112606469edfcf43fe409d9c96464c95e45392576a349563799d60a4ca84550;0x2babf6cc3cfd52245fa46cfd0d08f98aa5e7141e365eaa7b2e89dd16249b61a6;0xcaade11fb9b2e690650fe1473c6a61e5e8b3d4bedf96d19bfb6432eafaf20a4f;sabyasachi0485.sui;20
HtnwAPZarHsqWV8bjhsrjXDcvx5X6Fzkp8vMDDuV614Y;1;11;2023;0xd3d8eacd7a3accd606493088e679683368a0ff2f939830a84e8def83adab57f3;0x18be63cbaecd8243405b875ee20854ab3f90a53739b41c342bf667f4ddadde5b;0xd1e5ddb8431980bbaac833a5087647a136fa4829ee3d87e3f56f6e94eca0f4e5;ohayougozaima.sui;20
3BXXRB8pKyCDNqZoUaiW6c7wcUuC9rMhjwy5enP1LLGS;31;10;2023;0x8f5456aa8acf5a85f2e5a1654071c5994c636a6a3172415b9dc697589329d913;0x5a19528d85ca3f1e74fcc02e855a75defae7cd3ce75ee8f7842fdf8a8dcf9e7d;0x27739021ed99ccfb91eb1ae5cb93c3b8638731e10990d8f2fe3dd2ab56cdf0de;aldrick.sui;20
2GFKidkwHiTzNp6XTPs7dAUspqHDTqMbdpowXtm8ktt1;31;10;2023;0xef24fb7112acdf2464ef7b76b0ee862a423c223174a095afd3ccf750344f3310;0x06ee26abb7bcc1ffc54aea2743d3518469b903586a8dbc050d02b1d4b3cce89e;0x27cf73563ccd4d8a646d5f4615c5f8645e515746b5969a09680180f15723e10c;9gagceo.sui;20
DNCoAp9tmjfbLHmr6Rjja41shBxjSUrucaSveAmVP6Av;31;10;2023;0x39be257c4385376a8831ffb84eeb69f856012ef70dfd52f5df1cf4c5f0df189b;0xc13e2b1f9f19eb0165b76e35392ff9f09e1d44fbbb3163b2035a0049157af500;0xff23e16fe91c66e968bc48aba7910cde5ff4a5f2d73518083b1cbfa56a01c918;nazarp.sui;20
GiJKUd2kh9SeRmzm4Cr7VNsrwB9L2HGsNsct4HurGpfe;31;10;2023;0x145e9fbea2dbaffd829c9fa50cc67a13fc8bbd153a1c983d37a09f2e5b3e6904;0x942906b0542ac472d821770f4d9b72e95c82b5c5272c043cc758ace3c32928b1;0x76671cb99140a8530d47c6ef4c0887ef050b0dd8dc451a325a4433138f10de3f;lamer007.sui;20
GTc2r6BMNuWSKmp4a9Mmw5dCtN4USMsnaDL7VQUCbUQZ;31;10;2023;0x1f11fcfd1aeb0723bbca050b2c00225ef6a0b58761166732008d7892597620d5;0xead46f46988b80959e15a8f4223293890efde9eed2e710cf0b5102269776071a;0x3d08631c38a7e9a15ae20bebff58f7b58f7cf5b0e78f22b962d469814e5962c2;uzurpator.sui;20
2zatvpY3kJfefLXjHNPSiHdxf3xiLpeiXDGBgqFXDsJM;31;10;2023;0xc1121f299ee2ba160d97a0c1e63b56d30e4456ff05c583dc44da4b9f0886de45;0xaf4e516c6ef92a2951e16263019302064c6fe951116a338ad76ede3bf1e9870e;0xa27d5ee7408e3938445be7861c475336c89172e05162e7dd3748c316d9557c21;dylan.sui;20
6x68BMLww72sKPAHKiE3phvBm1qmChKqZq1kB8N7iFNi;30;10;2023;0xcc1cd4b86ceb51835da488a52f0ea07a49436131cb174f977dc569df1e4c23c9;0xb23cb2a50064fe8245e380f7293b9135a260971094b87a6e8fcefe9c1254d9b9;0x90269509b51ca061ce691714951e3f2377b691256b6ec6cb626fa17f995babb1;sossus.sui;20
9PSFjARqSJzwYrFG7VZi1qTRcRxQJxLjSnZbM3kLgNSy;30;10;2023;0x64d5ded78d466ad056c714fef1f39f15fff4ff5f6270cd55adc8a592bbf17ace;0xe990289593ccdf7c98c9c5e5ce98a32b74de7ec9910f6ccfc1dee1fcdeaab638;0x949a090d7653f603f9e77123e741b42b65e96bd5219075346a3aa2f4a32d318b;suibtc.sui;20
8T6Qu2reb8M9k2kcZNdkGPhUvKNoJWcRGytQBM2JNtY;30;10;2023;0x33d8a5ca74b046b9c3fcd190cb8994bd7bcf91539132a5412dc3b00dcf6493d0;0x67fc6e2a2cebdbef424a8041abb14337b22410293e593071fbeaad498bc97618;0x9026b67fb715ddfac1dda0b37f31e91d858c4c02e56112d06c4a6963b76dd472;jesper.sui;20
2zUcSDNyC9zCjieG29Y7TA2tSu5U9YG8Mh94je48N2WJ;30;10;2023;0x7b938b4915ae61a023eb265b104f0b6bf0f50d0f96fd86a955960d711fa5f8cb;0x11738d608da10024601f2e7a8a973a79077befc92d9b49c99935898be6d1fdc0;0x8cf914a128e28fb24ad7ef931856eb1b0388782536f125343e6c28a7f1a99d79;thelumberjack.sui;20
gnD7cV8PyxfajcPGHguTkXU6z6UoKE3Loy3Fp6bDxWx;30;10;2023;0x42437a4f9fa83556f013145adddc345a76bfccb76319494854b949a3d39a4425;0x22f70bdb50ab68a6e177fbcad75046b5780a273b4f6ba474fd5da55378be6727;0xef7f26cf191daf6b1fd8280d1f0434830c4edb852e541b93313efefe7e0bff30;sooyoung.sui;20
5wNEmZY5FemMDq3XmUqi2F8CvyPFB2wgVCighgVv1vm7;29;10;2023;0x50ebf05018590c7e11354ec244a229a555c243248e7963824d3376e6a8e4b950;0x636d4afd424a1d7bf212861d124c02d3dd05b253bfe837babc4d8354263940b4;0x372fb9cedfacb47c0b5fe2e9cb22aa2b24b3261b152c76361c5745a5326fd2cc;runkiemax.sui;20
337zjeUdKy9D4CFt3ThC9bZe2SX7vFdM4LCiqHztYJWv;29;10;2023;0xa825c30eb52fb255244e46227bd8cb4f6c69df3a242e28579e9ed125ecd36edd;0x0e07eeba70762ee358bd62ff223376cde4a6ddfd076a1074b585790226710771;0xdfa9eb95a8b1a52afb47d5ab4f849ee839f83158876ff69ec81fcacff851a574;neonace.sui;20
EhnnrDzfXMgCt4pdrzWZViE4Mbkdve2UWQzkaNdy5PJL;29;10;2023;0xa9586639726b6809c33b79d5ee278ade7fa02c0461ac38e03ceafa4c56619ab1;0x542c9ffae88a5b0e5d1f5ddac30ba950b605a407d9ba7dabe959ef2d048e7a38;0x8cc48c289133f6fed6050fbbd790372e2f14bc85efd306903f135a830bfcdf70;bargua.sui;20
48eTcz7ALySyCw4Yw8GxshRq8naaQSvksLRD6bnstNe1;28;10;2023;0x091a1e0d8b9d135854072c2ed5e9e04836acf370ff0aa3d97fe22b446aa14aa9;0xeba91031396d67473668cc9da3fbbd6d71fb2827cc0a9367a7a023b36b263419;0x6aabf9af60cd3b7e889a102d1187611f3f1fb39daac9477503f2e799279f4eb4;neznot.sui;20
ASKtmdNYNYNhCBMX1xqfq6LGVutXNMqRSFcyLnxXxigY;28;10;2023;0x26b3f66a7cd0cd85f195fb445bb1c0d5187d90c6591d228aa939db50de67bc43;0x7f820e9786e8df62a4c8a6019079924eba638868b698f854974b23711ec2bba9;0x7588f78575241a4b3f3af5f377118a632141ed83e7142b81fb5d1907e0d569a1;goldenbee.sui;20
HZhYdKRAEQxTZ63GmQ1rd1y3WgzFsHWRaKW3SUAuj5Tm;28;10;2023;0xdbb2604b5e8bba658d7796156c064d3472dfdb62f4d65b8b97cb889d9a6e8860;0xd4ed1d60db28b205f8911099fae5dda56ec5f90c63f22aedac347ca674b88936;0x1480dbfab58dc174c9a108bf8cd9a9f63e1acb06477122f7419baf93d192622f;godweb.sui;20
ADm1gYjgx3jnVrYPP89WxXfUxA4Qjzq8mD3Noao2QbAi;28;10;2023;0xb235d59ac5d64ac75b43c593ec8164d2ad021413bcdb7fe22212e89c24c13234;0xecfded75f7b3314af327f5a24c00e73388425210320eb2b5bb76ca7c4a1a5e1c;0x9378acaa22a47693fff9cab93591c2238d15e6fc7c2a756571c975db33b991b8;florian.sui;20
DaSDzYxr6R3yRvF2T7bxsFu6xJFXose3F7vTT4nJzSWN;28;10;2023;0xf065b00f6c5474c0291054c164570c8eae338c4dc9b4ec7ce5f49e5bdb76d5e0;0xd75a0860fbeb211371177986abccecc4383ec20be3aa0380c9c5108786d402b0;0x810298c3fad80d777aa760f4b666fbbeb9c141340ed6668ae28fd6bef5a4c253;jayboy.sui;20
BpWcpNG87p887h1TTX95B14PQ6U9n8iCrXpHVBVUJoXN;27;10;2023;0xa956d1205800920a7724300f4f6ae30f075626aefbdf445ae4faa0a5b10ee150;0x905a0fd03950b776ae04220afff154bfe95470cfdf8add60535303834396e72a;0x7c253b76a91e23f65c1ec4ca6652c59a973f7efa4c38aeddba18e058fd271e2a;btcbettereth.sui;20
A84CA86CX9ocM2S8BzK7YnAeZNyuj9SaBYzwoTznsyXU;27;10;2023;0xddc7b387237cc7d2bf3edec6da9b313225ca632ac4c807d823fdfc1c1780a987;0x58d77763c45b961fa05abd28d29c159cf2896b2219ada65d507a3e50e191c96d;0x1f695a06d90afaca22fc537518052cd7e6d2b36ceb8c59ded6856897ec8381fb;malozomovmaxim.sui;20
F5bostbR5nU3KJsnPLXD6m7oNssSUWC6ZRLFk5XjbJcP;27;10;2023;0x8d9b1bb4d8cb57c314742b68083bbef52ce91bded6cce512239434608242d6e0;0x54ae81f897f1c15a92efef8803abe6040883498fd461123b8cf3737886ed9871;0x9d8e008d5d19d173c7fd91f2445f2a533359d3a05f3cc697b4f99554c6c51085;suiletteking.sui;20
EW5AZkz1JsrcTpFMfrJYkbDGRkjYdpKhJRWvVL3AXZKC;27;10;2023;0xb9fc8fe46720f920739e6e3f4a324f686375aae823af9c706087a341653b4eb3;0xc3f48b15c3d768044e5d9d08f643b563b8655aa3ba50b12b064240ca87329770;0xee7d3a04007a30c194a041264dab47da7764c744e1cf88f3ffbc8159d4bfa183;01101.sui;20
88kVLX38BxJvqJiJ7EAEhXnkery9imVBQD8JnVLpZy8B;26;10;2023;0x6642983d7699ba2c5f133ee0dd3f0e684c8ef9dac02167ab777392d42aaad3e9;0x16440b8db732c7534845eb416450d432b3f4446f3655922d57cb4eaf99886907;0x78aef11bed2b8376ee3357c9c36bacd8a05d1894704e3459bc42fcc669bc966f;karuzo1884.sui;20
FVoWze4EotrWN4K1wARKctKXHjsHASSmLSeiD5zBTCTm;26;10;2023;0xbbca28804797fa6504604c0088e4de9bd6b96683f70c67277eaba966c69fee56;0xa207ac3282f4eab00e02d19e67d567b460602c74d584bb9c004b7839a308ae96;0x86477858a095652f2a164f05d77949055677bfa51b8e3d3093b2f991387b4b57;bluebluebluebird.sui;20
H5tXR6Yvmqy3qPC8nWsjmLJUZBWpXAGvadvMMWJ2Rpid;26;10;2023;0x10a33228722eb30388b881e3461612c4bc30ef62caa171fa89b4b607b9ffe0bf;0x639fa0745df483c57124e66aa937880000fd4eccfa9b41e7c238a945851b4bba;0xb89da69d42f975e7da016993b5111ab632aa61455d1778f8d4805282cc4ec7ff;lualu.sui;20
3kazwRZ9xJGDqvQ1KMTj9ULidWyJXCjXt6P7mTFK6ojp;26;10;2023;0x6630c288b3e9b505585d4857fc324ff2628f54d8139df6d26dfae9ce9014dfc5;0x1d1985255498b91af3ad10e6078553be77ea11d2663183e31226f1313616078a;0x5f8e9d806f5a1302af4d7c09da6626bf5a01e47f4d812458f946fc8b6f02a889;btcoin.sui;20
J31FkatZrvgXdUmZecMzcb7QHAFGyD1GQkfU91NbpB5L;26;10;2023;0x6630c288b3e9b505585d4857fc324ff2628f54d8139df6d26dfae9ce9014dfc5;0x740060bc820a7f828b5768ab6a6daba1945ceebf9a8b8ccc075b960b2211733a;0x366c10264cffe11742aec5af3990a803315a0eeaba700eb3e6bd3d76f39a0296;cryptopians.sui;20
CtBSNdVnzLYdFbd9Pzg6k75Hxt43762XHV84kkH8vjg3;26;10;2023;0x6630c288b3e9b505585d4857fc324ff2628f54d8139df6d26dfae9ce9014dfc5;0x7c8d38e700036b8d25bae62e5e1435ff1d340573f7922c9d2061e2ad8d3ae7da;0x7a84d5defa973a4aa0253ea26cd46b733621da6d8f5a5bd71f31af4644a052d2;cryptoschool.sui;20
FZEUviq1jJfZRbkRQgM3HygEc9KJkgHo5UGPoiorcmwS;26;10;2023;0x6630c288b3e9b505585d4857fc324ff2628f54d8139df6d26dfae9ce9014dfc5;0xe3710df8b5ea1d68a223afb3cd54ecef8d7e46e7d24f5eb5a16cfa39fe4acf27;0xde45b16f1b71f02acb3cd2a3a6082e2be1a6a17560a3c327dbbb600835aba567;cryptopian.sui;20
CEMtovWe5cFd45ubGaVzSFPY5pspvLniikrzE7NpYBQM;26;10;2023;0x6630c288b3e9b505585d4857fc324ff2628f54d8139df6d26dfae9ce9014dfc5;0x8d9322634ae955cb442f43a090916daf9cb1ede98edd36741f5395c4b18a6cf2;0x0f6cce612a6baaf0ba692c039e32183a78abeb6cc344fa126c9cbdb02356f2eb;cryptopia.sui;20
DpqdVUw1x2BNf2xuaqEaDmQwjYp9yddvfsxbs66GYTLU;26;10;2023;0x1d2c4388a33a460869f2cb7ef25aaaf4f5002e5f21be22340ac756170758a055;0x736174162a672128e113b8f675d6944506311e931ff76763696b53c083fff122;0x2069496910926244f17456ac7267fd86982b8d84448bd38bd4f4b6221a512758;desuiflipaddict.sui;20
ANcddVwfYrEesK451rKCbzrLUmXn2ZGgnBqzHGRvgzSQ;26;10;2023;0x17925b7c8b8fc985f393af5b796ebccb97019c253e0891cea1e541d9d08ca98d;0x4706335b3ea618570b5c5082bb110a91cb6c4493ad52d786ce4c07210050751c;0x849d96dc61004bf60e76a1db46ab11d11dbaf6db27c11f27178c4183e074b849;monky.sui;20
G5P6krnMpdQnMm7figWE27oxoLtD2NGRMuzFg1Jxv1DV;25;10;2023;0x36cf207458a42f9b4b0a4227ef80343d0726943dea071b5fdc159c96d056d1b9;0x5ab3394058cdf4e8b47e774b1a35fb3af35aa5079162ce9c60e89fdafb9ddeac;0x037b539a01b120683dcafb02699df9b79d018a47aec2806b353b297b6ded42d3;maksimusg.sui;20
397kYVUHW3KbHqARsDst3MfSumFGngGZQWZKosfmj2ua;25;10;2023;0x6c32784fc317da42cd1d108ad50af674113eff685ea11774f24385ce863c536e;0x6606abfe3578d5b6ea34cd13c0590bbccf0973f000a220e3b3c6da03cdb361d1;0x3e8001067c6d9234cb2458e9495efa521e330c70b377a9b0869d0bbca88bea8e;yantraa.sui;20
8xWM7rypQ5QAVzmknHhx3CNYa2Lu1yJ5zNXCxV4NcAYC;25;10;2023;0x77a16bbe7a22af9878e8e99fa3e7060dd59c88db18e8aeaf32600a5926728dc3;0x9575ca91c980303434493f1b151c5580b2cd734a5c1ed09529392528c6dae9ff;0x58824a9ce9d66b3ad4b1ac0504c24c7cde564401f29bc2c9ec0ebaadc2685cec;cskylines2.sui;20
A5Z5HVi5qAXbwz6jMsZ6YEjD4beZKwS2i8YhDLziGrvi;25;10;2023;0x0dec8cfe071201c9ab47dc22524552ab1fc90f8d861c1fba02779efc686588e1;0x63f1a49d6e1794f32423579f91fd21daff345690a77ad8c175296f148c5a76ce;0x95c09caf28a65f4c3cb31daee95929fdf48e4302e0146146c67fa15ee9c8ad6f;mrakizada.sui;20
HcnZEpjzzgF5FtCGCQCxbVm37KnK191nqhrjrbfB77HQ;24;10;2023;0xb8d9f4f26195b0b24e86840dc98bbf9476387a0205ea4823e5e16c2ff9d96ecf;0xde9a12b8e05213b290c3e0226b914afc009e203b63dbc0309c0f986dd8845d4d;0x33c803322dae5efe33ed4b54cd163639255e7d02866675cd05fa8432b050459e;hodges.sui;20
hZswEY4osfbuTpVfEVMPHQHnNoQ6PGVrLeEt4hc4yRR;24;10;2023;0xcad4ca5208477ec9098898499afdbd2d310dfd658fb36f652acf8774c31954f0;0x7ee129a1e692eaee0ebb4855a588a5e9d8e9d52a50d76d86ebad24c6360ac23d;0xaf0fd4532902a6a2acffd7675ccad6c13511fe152fa9daa1c31aa45e76849ec9;killernah.sui;20
2MomdJx4GknVoCHbAYMyzrXvasPfEbrRaLmEAyDFzgd1;24;10;2023;0x13091ea085a08ce809bae4963392754b1aea9d23c9e386a38b64871ad63412f3;0x2a34b87de69194a8a0bfe7983b49343e512c1388716b5b08fb5e278b2adb8985;0x9a16a3b0a5ba0eab1604874900f2112571a2eabcd622d7f4bb2278cbbcb53e78;testcc.sui;20
CcPRtXezxesGUgWQQGgz9ja6zDoMX54YKin3rkFkm4fL;23;10;2023;0xad0b62c7978393762520c29da927f1aa3be1b2b040ad7126889eb3769704d27f;0xc83a8f9b4fb345a959c7d9fe605d5e113715f0558c11ce74040efd887762254b;0x6bcb4164f6c2ca451a7c43a341fc6d4071623ae8efa39cdf1705059d5323e273;metabatya.sui;20
ENPUStYopNkGf1t72xaeXhj2iDgxwdfpoEYVDigQaah;23;10;2023;0x74bad1e7049ec427d18a6c60f0b5f021f45209fe08bc8472b2bab0340c1dda09;0xd44d64b138dcc4275665df7aa6cad2d6b42c9110291f1a2a78e2a30c58434adb;0x1cf667ade051ad713a7a063330dd3dbf48c199faad04932e4618257c4191eae3;caralbo.sui;20
9wQLPVeWvFryZPfyAMuHBvdTE42fZEY7mNMw2w3VRND8;23;10;2023;0xe8b72a3e4474335190f47606469d9cbe4d51cc43f70d093cc35c951178cfb415;0x070c1438ab672d2275baee099dca1c6948dd86a24dd962834d7f1a09775d391a;0xa6d41c74ea11af809ace0b759d731350ad91672bf9545af74d221c0c0d3c511a;wepo.sui;100
2FVbspwb6bgB5YPUqht5R9GcbjxWfyD8YJxL4XktaSyj;23;10;2023;0xe8b72a3e4474335190f47606469d9cbe4d51cc43f70d093cc35c951178cfb415;0x1c757266aed770a5768878b41e3bd13dff10799ed6440480cd9028486428b87e;0x6640ab39be3729d92663e8a5c53bca885f1b4344772d8e6519c911e4c7b74af6;0xwepo.sui;20
6BNYjkgi6mzqGaiKPavuVU1bwRrXtM4LU542qAberu52;23;10;2023;0x6d83f271e83b308177bff6bd9c180f17ce31d6e06997cb791c3e0bb224c9abe5;0xee5d2c9227b12f8163542be79d996d615f3d5762d1347f14e523ef4304d3b5a7;0xfb6bae0312854822245d9dc0009612947ad7833c18b27236b9c52b7007420cc9;jitong.sui;20
HP3AwceU8dPzXrNbpXPusQg9Vaa7cmoXAJcoMYhW9WZp;22;10;2023;0xe8b72a3e4474335190f47606469d9cbe4d51cc43f70d093cc35c951178cfb415;0x14f5e3cd90843cd5ee2d970664a64a4729d9b4769a01329d75e77308b41d08ce;0xbb572a918bcc9e121240c2cb30c69e3363a648b73964c8aef76866217ca542e8;pierre.sui;20
7BLVp1FntH24K1JDYi35cyCr17s3vx2B6PmqnYwqPmZD;22;10;2023;0xe8b72a3e4474335190f47606469d9cbe4d51cc43f70d093cc35c951178cfb415;0x972f78d653dc620f1d61934ee7b784991c0c1af30cf9979a0912d28c1fb233be;0xc33f2b38db3792b84f78e413fef99c5b09519bd3b3cfe34812e3b8c9becdc279;roberto.sui;20
F73KkkJvzTyCzRcV748s1B1viY64mw9vPgYH3Xbj9of5;22;10;2023;0x49efdf7257e4370896f4782cf45b65b3a445f729b5c49ca56a80ae9fb88d30a1;0xe3e293488bb9d18e92a9ea7e6b0a681790b1d8c259d437e7059763856ad2bdfc;0x1df709218b2ea2fab6b243fcde364816eb28979893f2c8993cd3d56917597f8d;suiewallet.sui;20
2GfX93iMX3KpfWUQJqSEqJayJzZ42FUoxpznJKAbSSTD;22;10;2023;0xd72bd92d94d6bea727ec239a268a28e512c16da163860e74a6f72d3e81584f73;0x9d498d649d72e427a56200aa490a4f823388be6503e5937375d9110624c3e563;0xd0261633a93913316bb659ea468a9699bd018051d2ec1fc23da80f2bef3bcbeb;kamek.sui;20
FFU6nv8rdPS36u74VdFZXXmS9eg8SL1TEEmXHHgUtXKn;22;10;2023;0x881b7688934c80dbfbe49bf8106fb4501869866d566d047b51eefbd8bef7534d;0x555b2b1afe399dea0c1150b66a2d2d6232fdccf2429a182d5d98d876e0881009;0x3febd1e79108f880a5224f542f07da66c4eea2b610024cd4cebea8fa98dbe1f8;itsone.sui;20
53pSXAHkE4JQZnhsArP37qThmokywABDmFinHaAXWxQy;22;10;2023;0x2dd8a1ee6564cbe79f5c33eeaccd7a28eadedfeb5609733251bfb0d79dc3feae;0xf1abe447ac0b66cfc7dff44523df4378805c03e3c9c9256ee92ec15d5fd29a08;0x2068c2b2fa59d6a67efb20963751cdc539fdf79650bd21ce80ba4e01088de2a4;msrabbi007.sui;20
F5fXrxpynVZUGDq5JxFA4iWk9QtNGisppoCcJ14XqawX;22;10;2023;0xe6966c6676228add2258c988728b1cecf1a292f43e37c88b45eed6c6e0b1c080;0xdb495a19cc3af8b5ab1669e256f384575433c1cf32fd5a6f16ff0fed8a9f096e;0xf8d1d7ef2f06cc10fb60dfa1863676a9603985156d54d81954ecb62a61f0b940;brody.sui;20
D911pvQ5jVZKaAGb44yv4iM2QSD6p7pnPxaGnCAMokif;22;10;2023;0x342c0d0d854cc1c9f937681086d0588747d4c3a0dced2174ff3e5fe69e2d9f80;0x9609a9f1dadf9cbbb6628693ed2aa7659c75e3342c0a954210540d245f71055c;0x1b8f0cebd9a82af9d7edd1e1b9e91aa351b150c5a9cede8c5eb24b40d17532b0;bmwbetter.sui;20
5zgoyy2Z2LwcRs5zvdYbbN2mb7gVS5dAqXraJL2Pz31r;22;10;2023;0xe8b72a3e4474335190f47606469d9cbe4d51cc43f70d093cc35c951178cfb415;0xb46277c6feecd45131e41e17924313a46ce71b86ad83c408accf8c8914fc1646;0xdb67123b97341f903d049bb818c7f3572a0901497e7be62a8b8e77c7044db4ef;gustave.sui;20
923U15HRPtQg4uCnK69T44kJmqXMFJUe79TDUZv5VLKN;22;10;2023;0xcd4ac0bd2a096b184fac22d2b312ffa7b4b4cf06eb3bf54caee93730dde13aa5;0xe2cb67d47e5de9ca80bf08080024a7a11c975bf41708dd2a13d549e4548283af;0xc60a5e435809cd9c27a1c29284c22aad5541f0e40200a2e68dcb755c66038fba;antrock.sui;20
DCKGFMvGXhuLxJNsxJZrFKJQ3h9no8xJNSvxLnPYByRN;21;10;2023;0xe178875769ebf4de31e9ce9c586374c5fb56816c1a142cb09b5892c05212bb35;0x079d84015a3b4f27cdd6cf571f169684ea3a5c464e9dea97a712987858005b3e;0x8fe090952b31e32a0b81df8e8d03d929e9b0d2eb8994821bf3de218da12ac36e;asian.sui;20
8F9RsVtoDYMN71jR9xhJm7QX6WsmzihaoQop8k8jGxUk;21;10;2023;0x2df1e58e1a92c7cb4807dac9752998f01b118cc814805160523897dacae18142;0x9876cc498e1664cf4d60865fcef9be41f59e83f3ec718066907e95a5892cda87;0x67ad15fda67dd956db6f84f8a352d367d9b7f9c3fefbce08722ca65363da7e60;allegory.sui;20
